language,language_name,rank,word
pt,Portuguese,4129,parlamento
pt,Portuguese,4130,suíte
pt,Portuguese,4131,oposto
pt,Portuguese,4132,dobrar
pt,Portuguese,4133,separação
pt,Portuguese,4134,demônio
pt,Portuguese,4135,comendo
pt,Portuguese,4136,estrutural
pt,Portuguese,4137,além do mais
pt,Portuguese,4138,igualdade
pt,Portuguese,4139,lógico
pt,Portuguese,4140,probabilidade
pt,Portuguese,4141,aguardam
pt,Portuguese,4142,generoso
pt,Portuguese,4143,aquisição
pt,Portuguese,4144,custódia
pt,Portuguese,4145,compromisso
pt,Portuguese,4146,saudar
pt,Portuguese,4147,lixo
pt,Portuguese,4148,judicial
pt,Portuguese,4149,terremoto
pt,Portuguese,4150,insano
pt,Portuguese,4151,realista
pt,Portuguese,4152,acordar
pt,Portuguese,4153,montar
pt,Portuguese,4154,necessidade
pt,Portuguese,4155,buzina
pt,Portuguese,4156,parâmetro
pt,Portuguese,4157,aperto
pt,Portuguese,4158,modificar
pt,Portuguese,4159,sinal
pt,Portuguese,4160,patrocinador
pt,Portuguese,4161,matemática
pt,Portuguese,4162,corredor
pt,Portuguese,4163,afro-americano
pt,Portuguese,4164,qualquer
pt,Portuguese,4165,responsabilidade
pt,Portuguese,4166,arrastar
pt,Portuguese,4167,teórico
pt,Portuguese,4168,condenar
pt,Portuguese,4169,fluido
pt,Portuguese,4170,pátria
pt,Portuguese,4171,tecnológica
pt,Portuguese,4172,exame
pt,Portuguese,4173,âncora
pt,Portuguese,4174,feitiço
pt,Portuguese,4175,considerando
pt,Portuguese,4176,consciente
pt,Portuguese,4177,Vitamina
pt,Portuguese,4178,conhecido
pt,Portuguese,4179,refém
pt,Portuguese,4180,reserva
pt,Portuguese,4181,ativamente
pt,Portuguese,4182,moinho
pt,Portuguese,4183,Adolescência
pt,Portuguese,4184,respeito
pt,Portuguese,4185,recuperar
pt,Portuguese,4186,em processamento
pt,Portuguese,4187,sentimento
pt,Portuguese,4188,oferta
pt,Portuguese,4189,oral
pt,Portuguese,4190,convencido
pt,Portuguese,4191,fotografia
pt,Portuguese,4192,moeda
pt,Portuguese,4193,computador portátil
pt,Portuguese,4194,pulo
pt,Portuguese,4195,bondade
pt,Portuguese,4196,afiliação
pt,Portuguese,4197,soco
pt,Portuguese,4198,explodido
pt,Portuguese,4199,Abelha
pt,Portuguese,4200,bênção
pt,Portuguese,4201,comando
pt,Portuguese,4202,contínuo
pt,Portuguese,4203,acima
pt,Portuguese,4204,aterrissagem
pt,Portuguese,4205,reparar
pt,Portuguese,4206,preocupar
pt,Portuguese,4207,ritual
pt,Portuguese,4208,banho de banheira
pt,Portuguese,4209,esgueirar-se
pt,Portuguese,4210,historicamente
pt,Portuguese,4211,lama
pt,Portuguese,4212,Varredura
pt,Portuguese,4213,lembrete
pt,Portuguese,4214,dela
pt,Portuguese,4215,escravidão
pt,Portuguese,4216,Supervisor
pt,Portuguese,4217,quantidade
pt,Portuguese,4218,olimpíadas
pt,Portuguese,4219,prazeroso
pt,Portuguese,4220,declive
pt,Portuguese,4221,saia
pt,Portuguese,4222,saída
pt,Portuguese,4223,cortina
pt,Portuguese,4224,declaração
pt,Portuguese,4225,foca
pt,Portuguese,4226,imune
pt,Portuguese,4227,chave
pt,Portuguese,4228,calendário
pt,Portuguese,4229,parágrafo
pt,Portuguese,4230,idêntico
pt,Portuguese,4231,crédito
pt,Portuguese,4232,arrepender
pt,Portuguese,4233,busca
pt,Portuguese,4234,plano
pt,Portuguese,4235,empreendedor
pt,Portuguese,4236,especificamos
pt,Portuguese,4237,tropeçar
pt,Portuguese,4238,argila
pt,Portuguese,4239,meio-dia
pt,Portuguese,4240,durar
pt,Portuguese,4241,faixa
pt,Portuguese,4242,cotovelo
pt,Portuguese,4243,excepcional
pt,Portuguese,4244,uh-huh
pt,Portuguese,4245,unidade
pt,Portuguese,4246,renda
pt,Portuguese,4247,manipular
pt,Portuguese,4248,avião
pt,Portuguese,4249,carteira
pt,Portuguese,4250,misterioso
pt,Portuguese,4251,delicioso
pt,Portuguese,4252,noroeste
pt,Portuguese,4253,suor
pt,Portuguese,4254,profundo
pt,Portuguese,4255,sacrifício
pt,Portuguese,4256,Tesouro
pt,Portuguese,4257,farinha de trigo
pt,Portuguese,4258,levemente
pt,Portuguese,4259,corrida
pt,Portuguese,4260,padrão
pt,Portuguese,4261,ao lado
pt,Portuguese,4262,plano
pt,Portuguese,4263,abraço
pt,Portuguese,4264,isolar
pt,Portuguese,4265,exploração
pt,Portuguese,4266,seguro
pt,Portuguese,4267,membro
pt,Portuguese,4268,matricular
pt,Portuguese,4269,exterior
pt,Portuguese,4270,carta
pt,Portuguese,4271,sudoeste
pt,Portuguese,4272,fuga
pt,Portuguese,4273,arena
pt,Portuguese,4274,bruxa
pt,Portuguese,4275,próximos
pt,Portuguese,4276,quarenta
pt,Portuguese,4277,algum dia
pt,Portuguese,4278,unir
pt,Portuguese,4279,cortesia
pt,Portuguese,4280,estátua
pt,Portuguese,4281,punho
pt,Portuguese,4282,castelo
pt,Portuguese,4283,preciso
pt,Portuguese,4284,Esquadrão
pt,Portuguese,4285,cruzeiro
pt,Portuguese,4286,Piada
pt,Portuguese,4287,legalmente
pt,Portuguese,4288,embaixada
pt,Portuguese,4289,paciência
pt,Portuguese,4290,médio
pt,Portuguese,4291,deste modo
pt,Portuguese,4292,arbusto
pt,Portuguese,4293,roxa
pt,Portuguese,4294,par
pt,Portuguese,4295,elétrico
pt,Portuguese,4296,equipamento
pt,Portuguese,4297,cela
pt,Portuguese,4298,aposentado
pt,Portuguese,4299,Tubarão
pt,Portuguese,4300,salão
pt,Portuguese,4301,calçada
pt,Portuguese,4302,perto
pt,Portuguese,4303,corredor
pt,Portuguese,4304,tornozelo
pt,Portuguese,4305,atração
pt,Portuguese,4306,idiota
pt,Portuguese,4307,artificial
pt,Portuguese,4308,Misericórdia
pt,Portuguese,4309,indígena
pt,Portuguese,4310,tapa
pt,Portuguese,4311,afinação
pt,Portuguese,4312,dançarino
pt,Portuguese,4313,vela
pt,Portuguese,4314,sexualmente
pt,Portuguese,4315,agulha
pt,Portuguese,4316,escondido
pt,Portuguese,4317,crônica
pt,Portuguese,4318,subúrbio
pt,Portuguese,4319,tóxico
pt,Portuguese,4320,subjacente
pt,Portuguese,4321,sensor
pt,Portuguese,4322,implantar
pt,Portuguese,4323,estréia
pt,Portuguese,4324,Estrela
pt,Portuguese,4325,magnitude
pt,Portuguese,4326,suspeita
pt,Portuguese,4327,pró
pt,Portuguese,4328,colonial
pt,Portuguese,4329,ícone
pt,Portuguese,4330,Avó
pt,Portuguese,4331,informação
pt,Portuguese,4332,jurisdição
pt,Portuguese,4333,iraniano
pt,Portuguese,4334,Senior
pt,Portuguese,4335,parada
pt,Portuguese,4336,foca
pt,Portuguese,4337,arquivo
pt,Portuguese,4338,dotado
pt,Portuguese,4339,raiva
pt,Portuguese,4340,ao ar livre
pt,Portuguese,4341,final
pt,Portuguese,4342,ciclo
pt,Portuguese,4343,completamente
pt,Portuguese,4344,perseguir
pt,Portuguese,4345,queimando
pt,Portuguese,4346,recepção
pt,Portuguese,4347,local
pt,Portuguese,4348,Crush
pt,Portuguese,4349,premissa
pt,Portuguese,4350,julgar
pt,Portuguese,4351,automático
pt,Portuguese,4352,baleia
pt,Portuguese,4353,mecânico
pt,Portuguese,4354,credibilidade
pt,Portuguese,4355,ralo
pt,Portuguese,4356,deriva
pt,Portuguese,4357,lealdade
pt,Portuguese,4358,promissor
pt,Portuguese,4359,maré
pt,Portuguese,4360,viajante
pt,Portuguese,4361,pesar
pt,Portuguese,4362,metáfora
pt,Portuguese,4363,crânio
pt,Portuguese,4364,perseguir
pt,Portuguese,4365,terapeuta
pt,Portuguese,4366,cópia de segurança
pt,Portuguese,4367,local de trabalho
pt,Portuguese,4368,instinto
pt,Portuguese,4369,exportar
pt,Portuguese,4370,sangrar
pt,Portuguese,4371,choque
pt,Portuguese,4372,sétimo
pt,Portuguese,4373,fixo
pt,Portuguese,4374,transmissão
pt,Portuguese,4375,divulgar
pt,Portuguese,4376,execução
pt,Portuguese,4377,amigo
pt,Portuguese,4378,risada
pt,Portuguese,4379,bombear
pt,Portuguese,4380,densidade
pt,Portuguese,4381,correção
pt,Portuguese,4382,representante
pt,Portuguese,4383,pular
pt,Portuguese,4384,reparar
pt,Portuguese,4385,tipo
pt,Portuguese,4386,aliviar
pt,Portuguese,4387,companheiro de equipe
pt,Portuguese,4388,escovar
pt,Portuguese,4389,corredor
pt,Portuguese,4390,russo
pt,Portuguese,4391,entusiasmo
pt,Portuguese,4392,estendido
pt,Portuguese,4393,raiz
pt,Portuguese,4394,tudo bem
pt,Portuguese,4395,pânico
pt,Portuguese,4396,almofada
pt,Portuguese,4397,oferta
pt,Portuguese,4398,suave
pt,Portuguese,4399,produtividade
pt,Portuguese,4400,acho
pt,Portuguese,4401,dobrar
pt,Portuguese,4402,derrota
pt,Portuguese,4403,Ferrovia
pt,Portuguese,4404,congeladas
pt,Portuguese,4405,minimizar
pt,Portuguese,4406,Entre
pt,Portuguese,4407,inspeção
pt,Portuguese,4408,táxi
pt,Portuguese,4409,esperado
pt,Portuguese,4410,Absurdo
pt,Portuguese,4411,salto
pt,Portuguese,4412,rascunho
pt,Portuguese,4413,cavaleiro
pt,Portuguese,4414,teologia
pt,Portuguese,4415,maravilhoso
pt,Portuguese,4416,sotaque
pt,Portuguese,4417,convite
pt,Portuguese,4418,responder
pt,Portuguese,4419,israelense
pt,Portuguese,4420,mentiroso
pt,Portuguese,4421,vigiar
pt,Portuguese,4422,desajeitado
pt,Portuguese,4423,cadastro
pt,Portuguese,4424,suburbano
pt,Portuguese,4425,lidar com
pt,Portuguese,4426,impulso
pt,Portuguese,4427,imediatamente
pt,Portuguese,4428,escriturário
pt,Portuguese,4429,queixo
pt,Portuguese,4430,hóquei
pt,Portuguese,4431,laser
pt,Portuguese,4432,proposição
pt,Portuguese,4433,roubar
pt,Portuguese,4434,feixe
pt,Portuguese,4435,antepassado
pt,Portuguese,4436,criatividade
pt,Portuguese,4437,versículo
pt,Portuguese,4438,casual
pt,Portuguese,4439,objeção
pt,Portuguese,4440,esperto
pt,Portuguese,4441,dado
pt,Portuguese,4442,empurrão
pt,Portuguese,4443,revolucionário
pt,Portuguese,4444,carboidrato
pt,Portuguese,4445,vapor
pt,Portuguese,4446,supostamente
pt,Portuguese,4447,olhar
pt,Portuguese,4448,testa
pt,Portuguese,4449,retomar
pt,Portuguese,4450,deslizar
pt,Portuguese,4451,ovelha
pt,Portuguese,4452,Boa
pt,Portuguese,4453,tapete
pt,Portuguese,4454,pano
pt,Portuguese,4455,interior
pt,Portuguese,4456,tempo total
pt,Portuguese,4457,corrida
pt,Portuguese,4458,questionário
pt,Portuguese,4459,compromisso
pt,Portuguese,4460,partida
pt,Portuguese,4461,lado
pt,Portuguese,4462,gráfico
pt,Portuguese,4463,diplomático
pt,Portuguese,4464,ladrao
pt,Portuguese,4465,erva
pt,Portuguese,4466,subvenção
pt,Portuguese,4467,elencar
pt,Portuguese,4468,fóssil
pt,Portuguese,4469,patrulha
pt,Portuguese,4470,pulso
pt,Portuguese,4471,mecânico
pt,Portuguese,4472,gado
pt,Portuguese,4473,triagem
pt,Portuguese,4474,continuando
pt,Portuguese,4475,eleitoral
pt,Portuguese,4476,supostamente
pt,Portuguese,4477,dignidade
pt,Portuguese,4478,profeta
pt,Portuguese,4479,comentário
pt,Portuguese,4480,organizar
pt,Portuguese,4481,propagação
pt,Portuguese,4482,servindo
pt,Portuguese,4483,com segurança
pt,Portuguese,4484,trabalho de casa
pt,Portuguese,4485,alegadamente
pt,Portuguese,4486,andróide
pt,Portuguese,4487,alfa
pt,Portuguese,4488,inserir
pt,Portuguese,4489,mortalidade
pt,Portuguese,4490,competir
pt,Portuguese,4491,elefante
pt,Portuguese,4492,unicamente
pt,Portuguese,4493,ferido
pt,Portuguese,4494,continente
pt,Portuguese,4495,atributo
pt,Portuguese,4496,ecossistema
pt,Portuguese,4497,sair
pt,Portuguese,4498,próximo
pt,Portuguese,4499,Oliva
pt,Portuguese,4500,síndrome
pt,Portuguese,4501,mínimo
pt,Portuguese,4502,pegar
pt,Portuguese,4503,resumo
pt,Portuguese,4504,acusação
pt,Portuguese,4505,chegando
pt,Portuguese,4506,meia
pt,Portuguese,4507,escolher
pt,Portuguese,4508,transporte
pt,Portuguese,4509,melhorado
pt,Portuguese,4510,Cálculo
pt,Portuguese,4511,Inovativa
pt,Portuguese,4512,demográfico
pt,Portuguese,4513,acomodar
pt,Portuguese,4514,mandíbula
pt,Portuguese,4515,injusto
pt,Portuguese,4516,trágico
pt,Portuguese,4517,incluir
pt,Portuguese,4518,mais rápido
pt,Portuguese,4519,nutrição
pt,Portuguese,4520,mentor
pt,Portuguese,4521,posição
pt,Portuguese,4522,Coelho
pt,Portuguese,4523,pausa
pt,Portuguese,4524,ponto
pt,Portuguese,4525,contribuinte
pt,Portuguese,4526,colaborar
pt,Portuguese,4527,disco
pt,Portuguese,4528,hesite
pt,Portuguese,4529,que diz respeito
pt,Portuguese,4530,ofender
pt,Portuguese,4531,explorar
pt,Portuguese,4532,obrigar
pt,Portuguese,4533,probabilidade
pt,Portuguese,4534,irmão
pt,Portuguese,4535,sudeste
pt,Portuguese,4536,maravilhoso
pt,Portuguese,4537,empreender
pt,Portuguese,4538,pintor
pt,Portuguese,4539,residencial
pt,Portuguese,4540,contrapartida
pt,Portuguese,4541,crente
pt,Portuguese,4542,luminária
pt,Portuguese,4543,interno
pt,Portuguese,4544,completamente
pt,Portuguese,4545,vestígio
pt,Portuguese,4546,doido
pt,Portuguese,4547,filtro
pt,Portuguese,4548,almofada
pt,Portuguese,4549,órbita
pt,Portuguese,4550,Bolsa
pt,Portuguese,4551,Da mesma forma
pt,Portuguese,4552,cessar
pt,Portuguese,4553,passagem
pt,Portuguese,4554,alimentar
pt,Portuguese,4555,desaparecer
pt,Portuguese,4556,instrutivo
pt,Portuguese,4557,cláusula
pt,Portuguese,4558,mentalmente
pt,Portuguese,4559,modelo
pt,Portuguese,4560,deixou
pt,Portuguese,4561,Lago
pt,Portuguese,4562,neutro
pt,Portuguese,4563,escudo
pt,Portuguese,4564,popularidade
pt,Portuguese,4565,desenho animado
pt,Portuguese,4566,autorizar
pt,Portuguese,4567,combinado
pt,Portuguese,4568,Exibir
pt,Portuguese,4569,Pia
pt,Portuguese,4570,gráfico
pt,Portuguese,4571,querida
pt,Portuguese,4572,tradicionalmente
pt,Portuguese,4573,fornecedor
pt,Portuguese,4574,mal
pt,Portuguese,4575,conceber
pt,Portuguese,4576,optar
pt,Portuguese,4577,descer
pt,Portuguese,4578,firmemente
pt,Portuguese,4579,Amado
pt,Portuguese,4580,abertamente
pt,Portuguese,4581,reunião
pt,Portuguese,4582,estrangeiro
pt,Portuguese,4583,tronco
pt,Portuguese,4584,febre
pt,Portuguese,4585,pregar
pt,Portuguese,4586,interferir
pt,Portuguese,4587,flecha
pt,Portuguese,4588,requeridos
pt,Portuguese,4589,capitalismo
pt,Portuguese,4590,pontapé
pt,Portuguese,4591,garfo
pt,Portuguese,4592,pesquisa
pt,Portuguese,4593,entretanto
pt,Portuguese,4594,presumivelmente
pt,Portuguese,4595,posição
pt,Portuguese,4596,racista
pt,Portuguese,4597,fique
pt,Portuguese,4598,ilusão
pt,Portuguese,4599,remoção
pt,Portuguese,4600,ansioso
pt,Portuguese,4601,árabe
pt,Portuguese,4602,organismo
pt,Portuguese,4603,desperto
pt,Portuguese,4604,escultura
pt,Portuguese,4605,poupar
pt,Portuguese,4606,marinho
pt,Portuguese,4607,assédio
pt,Portuguese,4608,tambor
pt,Portuguese,4609,diminuir
pt,Portuguese,4610,capacete
pt,Portuguese,4611,nível
pt,Portuguese,4612,certificado
pt,Portuguese,4613,tribal
pt,Portuguese,4614,ruim
pt,Portuguese,4615,mmm
pt,Portuguese,4616,Infelizmente
pt,Portuguese,4617,carrinho
pt,Portuguese,4618,espião
pt,Portuguese,4619,luz solar
pt,Portuguese,4620,excluir
pt,Portuguese,4621,novato
pt,Portuguese,4622,esclarecer
pt,Portuguese,4623,fome
pt,Portuguese,4624,praticante
pt,Portuguese,4625,artista
pt,Portuguese,4626,protetor
pt,Portuguese,4627,jarra
pt,Portuguese,4628,programação
pt,Portuguese,4629,alvorecer
pt,Portuguese,4630,salmão
pt,Portuguese,4631,Censo
pt,Portuguese,4632,escolher
pt,Portuguese,4633,realização
pt,Portuguese,4634,consciência
pt,Portuguese,4635,Felizmente
pt,Portuguese,4636,mínimo
pt,Portuguese,4637,molécula
pt,Portuguese,4638,solidário
pt,Portuguese,4639,único
pt,Portuguese,4640,limiar
pt,Portuguese,4641,inventário
pt,Portuguese,4642,cumprir
pt,Portuguese,4643,monetário
pt,Portuguese,4644,transporte
pt,Portuguese,4645,tímido
pt,Portuguese,4646,furar
pt,Portuguese,4647,influente
pt,Portuguese,4648,verbal
pt,Portuguese,4649,recompensa
pt,Portuguese,4650,classificação
pt,Portuguese,4651,grama
pt,Portuguese,4652,aperto
pt,Portuguese,4653,quebra-cabeça
pt,Portuguese,4654,envelope
pt,Portuguese,4655,calor
pt,Portuguese,4656,classificar
pt,Portuguese,4657,decretar
pt,Portuguese,4658,infeliz
pt,Portuguese,4659,espalhar
pt,Portuguese,4660,cura
pt,Portuguese,4661,Tempo
pt,Portuguese,4662,querido
pt,Portuguese,4663,fatiar
pt,Portuguese,4664,prontamente
pt,Portuguese,4665,droga
pt,Portuguese,4666,desconto
pt,Portuguese,4667,vício
pt,Portuguese,4668,emergente
pt,Portuguese,4669,valioso
pt,Portuguese,4670,marcador
pt,Portuguese,4671,jurado
pt,Portuguese,4672,menção
pt,Portuguese,4673,mistura
pt,Portuguese,4674,homem de negocios
pt,Portuguese,4675,Prêmio
pt,Portuguese,4676,varejista
pt,Portuguese,4677,cobrar
pt,Portuguese,4678,fígado
pt,Portuguese,4679,pirata
pt,Portuguese,4680,manifestante
pt,Portuguese,4681,panorama
pt,Portuguese,4682,mais velho
pt,Portuguese,4683,galão
pt,Portuguese,4684,Além disso
pt,Portuguese,4685,ignorância
pt,Portuguese,4686,química
pt,Portuguese,4687,às vezes
pt,Portuguese,4688,erva daninha
pt,Portuguese,4689,amor
pt,Portuguese,4690,fração
pt,Portuguese,4691,cozinheiro
pt,Portuguese,4692,conversão
pt,Portuguese,4693,objeto
pt,Portuguese,4694,tolerar
pt,Portuguese,4695,trilha
pt,Portuguese,4696,afogar
pt,Portuguese,4697,mérito
pt,Portuguese,4698,cidadania
pt,Portuguese,4699,coordenador
pt,Portuguese,4700,validade
pt,Portuguese,4701,europeu
pt,Portuguese,4702,raio
pt,Portuguese,4703,tartaruga
pt,Portuguese,4704,ambição
pt,Portuguese,4705,no mundo todo
pt,Portuguese,4706,velejar
pt,Portuguese,4707,adicionado
pt,Portuguese,4708,delicado
pt,Portuguese,4709,quadrinho
pt,Portuguese,4710,sabão
pt,Portuguese,4711,hostil
pt,Portuguese,4712,instruir
pt,Portuguese,4713,falta
pt,Portuguese,4714,sem utilidade
pt,Portuguese,4715,cabine
pt,Portuguese,4716,diário
pt,Portuguese,4717,suspiro
pt,Portuguese,4718,suspeito
pt,Portuguese,4719,transito
pt,Portuguese,4720,excitar
pt,Portuguese,4721,publicação
pt,Portuguese,4722,curiosidade
pt,Portuguese,4723,rede
pt,Portuguese,4724,rolando
pt,Portuguese,4725,arco
pt,Portuguese,4726,cruel
pt,Portuguese,4727,divulgação
pt,Portuguese,4728,rival
pt,Portuguese,4729,negação
pt,Portuguese,4730,secular
pt,Portuguese,4731,enchente
pt,Portuguese,4732,especulação
pt,Portuguese,4733,simpatia
pt,Portuguese,4734,macio
pt,Portuguese,4735,inapropriado
pt,Portuguese,4736,horas
pt,Portuguese,4737,sódio
pt,Portuguese,4738,divórcio
pt,Portuguese,4739,mola
pt,Portuguese,4740,estrondo
pt,Portuguese,4741,desafiante
pt,Portuguese,4742,ipad
pt,Portuguese,4743,saco
pt,Portuguese,4744,celeiro
pt,Portuguese,4745,confiabilidade
pt,Portuguese,4746,hormônio
pt,Portuguese,4747,cenas
pt,Portuguese,4748,esculpir
pt,Portuguese,4749,beco
pt,Portuguese,4750,facilidade
pt,Portuguese,4751,costeiro
pt,Portuguese,4752,cafeteria
pt,Portuguese,4753,parcial
pt,Portuguese,4754,flexível
pt,Portuguese,4755,com experiência
pt,Portuguese,4756,misturado
pt,Portuguese,4757,vampiro
pt,Portuguese,4758,otimista
pt,Portuguese,4759,sobremesa
pt,Portuguese,4760,bem estar
pt,Portuguese,4761,nordeste
pt,Portuguese,4762,especializar
pt,Portuguese,4763,frota
pt,Portuguese,4764,disponibilidade
pt,Portuguese,4765,conformidade
pt,Portuguese,4766,alfinete
pt,Portuguese,4767,carne de porco
pt,Portuguese,4768,astrônomo
pt,Portuguese,4769,Como
pt,Portuguese,4770,proibir
pt,Portuguese,4771,instalação
pt,Portuguese,4772,ferver
pt,Portuguese,4773,ninho
pt,Portuguese,4774,exclusivamente
pt,Portuguese,4775,bode
pt,Portuguese,4776,raso
pt,Portuguese,4777,equipar
pt,Portuguese,4778,equivalente
pt,Portuguese,4779,trair
pt,Portuguese,4780,disposição
pt,Portuguese,4781,banqueiro
pt,Portuguese,4782,intervalo
pt,Portuguese,4783,Gasolina
pt,Portuguese,4784,encorajando
pt,Portuguese,4785,chuva
pt,Portuguese,4786,troca
pt,Portuguese,4787,balde
pt,Portuguese,4788,roubo
pt,Portuguese,4789,lavanderia
pt,Portuguese,4790,restrição
pt,Portuguese,4791,morrendo
pt,Portuguese,4792,ódio
pt,Portuguese,4793,joalheria
pt,Portuguese,4794,migração
pt,Portuguese,4795,invenção
pt,Portuguese,4796,amoroso
pt,Portuguese,4797,vingança
pt,Portuguese,4798,sem precedente
pt,Portuguese,4799,contorno
pt,Portuguese,4800,puro
pt,Portuguese,4801,dia das Bruxas
pt,Portuguese,4802,amada
pt,Portuguese,4803,cuspir
pt,Portuguese,4804,preguiçoso
pt,Portuguese,4805,íntimo
pt,Portuguese,4806,defensor
pt,Portuguese,4807,tecnicamente
pt,Portuguese,4808,batalha
pt,Portuguese,4809,cura
pt,Portuguese,4810,amendoim
pt,Portuguese,4811,pouco claro
pt,Portuguese,4812,xixi
pt,Portuguese,4813,treino
pt,Portuguese,4814,região selvagem
pt,Portuguese,4815,convincente
pt,Portuguese,4816,onze
pt,Portuguese,4817,braço
pt,Portuguese,4818,quintal
pt,Portuguese,4819,parecido
pt,Portuguese,4820,parcialmente
pt,Portuguese,4821,transporte
pt,Portuguese,4822,guardião
pt,Portuguese,4823,apaixonado
pt,Portuguese,4824,escritura
pt,Portuguese,4825,meio
pt,Portuguese,4826,ideológico
pt,Portuguese,4827,separado
pt,Portuguese,4828,florescer
pt,Portuguese,4829,sensibilidade
pt,Portuguese,4830,acionar
pt,Portuguese,4831,emocionalmente
pt,Portuguese,4832,ignorante
pt,Portuguese,4833,explicitamente
pt,Portuguese,4834,desdobrar
pt,Portuguese,4835,dor de cabeça
pt,Portuguese,4836,eterno
pt,Portuguese,4837,cortar
pt,Portuguese,4838,ego
pt,Portuguese,4839,espetacular
pt,Portuguese,4840,depósito
pt,Portuguese,4841,veredito
pt,Portuguese,4842,que diz respeito
pt,Portuguese,4843,responsabilidade
pt,Portuguese,4844,nomear
pt,Portuguese,4845,cívico
pt,Portuguese,4846,descobrir
pt,Portuguese,4847,crítica
pt,Portuguese,4848,corredor
pt,Portuguese,4849,tropical
pt,Portuguese,4850,anualmente
pt,Portuguese,4851,oitavo
pt,Portuguese,4852,explosão
pt,Portuguese,4853,corrupto
pt,Portuguese,4854,compaixão
pt,Portuguese,4855,"""coçar, arranhão"""
pt,Portuguese,4856,verificar
pt,Portuguese,4857,ofensor
pt,Portuguese,4858,herdar
pt,Portuguese,4859,esforço
pt,Portuguese,4860,Centro da cidade
pt,Portuguese,4861,pedaço
pt,Portuguese,4862,apreciação
pt,Portuguese,4863,tela
pt,Portuguese,4864,soco
pt,Portuguese,4865,curto prazo
pt,Portuguese,4866,procedimentos
pt,Portuguese,4867,mágico
pt,Portuguese,4868,Leal
pt,Portuguese,4869,aah
pt,Portuguese,4870,desesperadamente
pt,Portuguese,4871,trono
pt,Portuguese,4872,brutal
pt,Portuguese,4873,Despeito
pt,Portuguese,4874,propaganda
pt,Portuguese,4875,ironia
pt,Portuguese,4876,refrigerante
pt,Portuguese,4877,projeção
pt,Portuguese,4878,holandês
pt,Portuguese,4879,parental
pt,Portuguese,4880,Desativado
pt,Portuguese,4881,colecionador
pt,Portuguese,4882,reeleição
pt,Portuguese,4883,desapontamento
pt,Portuguese,4884,quadrinho
pt,Portuguese,4885,ajuda
pt,Portuguese,4886,Felizmente
pt,Portuguese,4887,íngreme
pt,Portuguese,4888,extravagante
pt,Portuguese,4889,balcão
pt,Portuguese,4890,ouvinte
pt,Portuguese,4891,chicote
pt,Portuguese,4892,público
pt,Portuguese,4893,gaveta
pt,Portuguese,4894,diabos
pt,Portuguese,4895,desenvolvimentista
pt,Portuguese,4896,ideal
pt,Portuguese,4897,cinzas
pt,Portuguese,4898,socialmente
pt,Portuguese,4899,tribunal
pt,Portuguese,4900,carimbo
pt,Portuguese,4901,só
pt,Portuguese,4902,treinador
pt,Portuguese,4903,induzir
pt,Portuguese,4904,a qualquer momento
pt,Portuguese,4905,moralidade
pt,Portuguese,4906,sírio
pt,Portuguese,4907,pipeline
pt,Portuguese,4908,noiva
pt,Portuguese,4909,instante
pt,Portuguese,4910,fagulha
pt,Portuguese,4911,entrada
pt,Portuguese,4912,interface
pt,Portuguese,4913,aprendiz
pt,Portuguese,4914,cassino
pt,Portuguese,4915,colocação
pt,Portuguese,4916,cordão
pt,Portuguese,4917,ventilador
pt,Portuguese,4918,concepção
pt,Portuguese,4919,flexibilidade
pt,Portuguese,4920,vós
pt,Portuguese,4921,imposto
pt,Portuguese,4922,elegante
pt,Portuguese,4923,falha
pt,Portuguese,4924,armário
pt,Portuguese,4925,casca
pt,Portuguese,4926,campanha
pt,Portuguese,4927,torção
pt,Portuguese,4928,feitiço
pt,Portuguese,4929,objetivo
pt,Portuguese,4930,declarar
pt,Portuguese,4931,Maldito
pt,Portuguese,4932,importar
pt,Portuguese,4933,pilha
pt,Portuguese,4934,Poxa
pt,Portuguese,4935,filosófico
pt,Portuguese,4936,porcaria
pt,Portuguese,4937,bicicleta
pt,Portuguese,4938,vocal
pt,Portuguese,4939,mastigar
pt,Portuguese,4940,destino
pt,Portuguese,4941,ambicioso
pt,Portuguese,4942,inacreditável
pt,Portuguese,4943,vício
pt,Portuguese,4944,a meio caminho
pt,Portuguese,4945,com ciumes
pt,Portuguese,4946,esfera
pt,Portuguese,4947,invadir
pt,Portuguese,4948,patrocinador
pt,Portuguese,4949,excessivo
pt,Portuguese,4950,incontáveis
pt,Portuguese,4951,pôr do sol
pt,Portuguese,4952,interior
pt,Portuguese,4953,contabilidade
pt,Portuguese,4954,fiel
pt,Portuguese,4955,livremente
pt,Portuguese,4956,extrair
pt,Portuguese,4957,adaptação
pt,Portuguese,4958,raio
pt,Portuguese,4959,depressivo
pt,Portuguese,4960,imperador
pt,Portuguese,4961,vagão
pt,Portuguese,4962,colunista
pt,Portuguese,4963,selva
pt,Portuguese,4964,envergonhado
pt,Portuguese,4965,trilhão
pt,Portuguese,4966,brisa
pt,Portuguese,4967,culpa
pt,Portuguese,4968,fomentar
pt,Portuguese,4969,local
pt,Portuguese,4970,desencorajar
pt,Portuguese,4971,perturbador
pt,Portuguese,4972,tumulto
pt,Portuguese,4973,isolamento
pt,Portuguese,4974,explícito
pt,Portuguese,4975,mercadoria
pt,Portuguese,4976,comparecimento
pt,Portuguese,4977,aba
